"Lags","Costos","NU","gamma","Correlaci??n"
2,64,0.7,4,0.630188585193109
2,16,0.8,0.5,0.630093766642819
2,8192,0.9,0.0078125,0.629977103846972
2,8,0.9,2,0.62992072042588
2,32,0.7,8,0.629692604535446
2,256,0.8,0.5,0.629411205464677
2,1024,0.9,0.015625,0.629387963457593
2,32768,0.9,0.0078125,0.629352116094343
2,32,0.8,4,0.629312822770543
2,1024,0.7,2,0.629245643439177
2,32,0.6,8,0.629219236921485
2,8,0.7,2,0.629092786503497
2,512,0.6,0.03125,0.629053511229374
2,32,0.8,2,0.629040612492656
2,512,0.8,0.125,0.629030944101364
2,64,0.6,8,0.629020085641405
2,512,0.7,4,0.628944162377629
2,512,0.6,4,0.628926269187028
2,4096,0.8,0.0078125,0.628903041893642
2,16384,0.8,0.03125,0.628847900739264
2,16384,0.9,0.0078125,0.628846271449194
2,4,0.8,4,0.628842553682162
2,256,0.6,0.0625,0.628793324728242
2,16,0.8,4,0.628789429659694
2,8,0.8,4,0.628705634973287
2,128,0.7,0.03125,0.628666058892689
2,4096,0.8,0.0625,0.628653706889412
2,128,0.9,0.03125,0.628470769594912
2,8,0.9,8,0.628447232600658
2,64,0.7,8,0.628443894144574
2,32,0.9,8,0.628348662090994
2,64,0.8,1,0.628305721592089
2,4096,0.9,0.0078125,0.628232724283554
2,32768,0.9,0.00390625,0.628225521229784
2,4096,0.7,0.0078125,0.62821522034404
2,32,0.8,0.0625,0.62820106499925
2,32,0.9,4,0.628106054542044
2,128,0.7,0.125,0.628079534448409
2,256,0.8,0.125,0.628033358669079
2,128,0.9,1,0.62802689002125
2,32768,0.8,0.03125,0.6279930070048
2,512,0.6,0.0625,0.627920918370562
2,16,0.9,1,0.627920359804597
2,2048,0.8,0.25,0.627888832985596
2,2048,0.9,0.125,0.627871734300618
2,128,0.8,0.125,0.627867337733474
2,1024,0.8,4,0.627800202931876
2,256,0.6,0.03125,0.627762043922613
2,128,0.8,0.25,0.627653225650498
2,128,0.7,1,0.627617181026884
2,128,0.6,8,0.627613257387959
2,32,0.8,0.25,0.62753595577473
2,16,0.9,4,0.627532242635356
2,32,0.7,4,0.627468994795823
2,16,0.7,8,0.627413779573356
2,512,0.7,0.015625,0.627382097075732
2,64,0.8,0.25,0.627356590266562
2,4,0.7,4,0.627343741993493
2,16,0.6,8,0.627339733863643
2,1024,0.6,4,0.627322692741529
2,16,0.8,0.125,0.627312882868529
2,1024,0.6,0.015625,0.62722986967592
2,16,0.6,2,0.627178331563575
2,16,0.8,8,0.62716977998278
2,4096,0.6,0.03125,0.627149526565494
2,32,0.7,1,0.62697232113357
2,1024,0.7,4,0.626931748409755
2,256,0.8,0.25,0.626884909333552
2,16,0.7,4,0.626868612297158
2,128,0.7,0.5,0.626799529494713
2,8,0.7,4,0.626750150598226
2,8,0.8,8,0.626699297164905
2,32,0.6,4,0.626595300687679
2,8192,0.6,0.0078125,0.626578253153547
2,1024,0.8,0.25,0.626522519207229
2,512,0.9,0.015625,0.626497967000066
2,64,0.7,1,0.626405413143628
2,512,0.9,2,0.62636376192964
2,256,0.6,8,0.626356061358123
2,64,0.9,8,0.626341567146912
2,512,0.6,1,0.626263778098178
2,32,0.9,2,0.626261470868657
2,512,0.8,0.25,0.626175838631023
2,32768,0.6,0.015625,0.626175220105601
2,256,0.7,1,0.626163514444573
2,256,0.6,1,0.626135736300638
2,32768,0.8,0.00390625,0.625967319432479
2,1024,0.6,1,0.625944243995545
2,8192,0.9,0.0625,0.625643506512675
2,1024,0.6,0.0625,0.625573593192823
2,64,0.7,0.5,0.625401067044445
2,1024,0.9,2,0.625399145790544
2,1024,0.8,0.125,0.625330884216798
2,128,0.6,0.0625,0.62525815758352
2,8,0.9,1,0.625211761158019
2,512,0.9,4,0.625187651214249
2,32768,0.7,0.00390625,0.625125313665445
2,2048,0.6,4,0.625119532688754
2,16,0.7,0.25,0.625112417059333
2,8,0.9,4,0.625072267592782
2,8192,0.8,0.0625,0.625034930260013
2,2048,0.9,0.0078125,0.624941500068822
2,16,0.7,1,0.624867036191062
2,512,0.6,2,0.624813740125771
2,8,0.7,1,0.624636843108627
2,32,0.9,0.0625,0.624635256169604
2,32,0.7,0.25,0.624593500616399
2,512,0.7,1,0.624395911615049
2,16384,0.9,0.00390625,0.624331856341155
2,8192,0.6,0.03125,0.624314967335366
2,16384,0.8,0.25,0.62428714325952
2,4,0.9,4,0.624282986076599
2,2048,0.7,0.0078125,0.624211023098965
2,2048,0.7,0.0625,0.624046514340272
2,64,0.7,2,0.624009793900396
2,4,0.8,8,0.62384136585739
2,32,0.8,1,0.623771686150551
2,128,0.8,8,0.623753313971636
2,32,0.6,2,0.623738268659461
2,16,0.9,0.125,0.623715563975512
2,8,0.9,0.25,0.623641110879057
2,8,0.8,0.5,0.623617920381053
2,16,0.8,0.25,0.623379281063597
2,64,0.6,0.125,0.623363497745617
2,8,0.7,8,0.623338592504019
2,4096,0.7,0.0625,0.623321756541724
2,256,0.8,0.015625,0.62330047944906
2,16384,0.8,0.00390625,0.62329611890211
2,4096,0.6,0.0078125,0.623263044305982
2,2048,0.8,0.0078125,0.623262063736489
2,128,0.5,4,0.622987889987536
2,128,0.7,8,0.622917481720615
2,8,0.6,8,0.622826677827559
2,4,0.7,8,0.622668748291641
2,4,0.8,2,0.622646686425547
2,16384,0.7,0.00390625,0.622643007180393
2,2048,0.8,0.125,0.622618781485159
2,128,0.6,1,0.622616187612116
2,4096,0.9,0.125,0.622605209345487
2,8192,0.9,0.5,0.622586831703805
2,256,0.5,4,0.622562211783702
2,32768,0.6,0.00390625,0.622375942190817
2,4,0.9,0.5,0.622276373635044
2,256,0.7,0.125,0.62219170779235
2,16384,0.9,0.0625,0.622176072732314
2,8192,0.9,0.125,0.622155323628648
2,4,0.9,1,0.622145139139469
2,256,0.8,1,0.622118567691405
2,64,0.6,1,0.622032793167285
2,8,0.6,4,0.621968499025436
2,8192,0.8,0.00390625,0.621763576337514
2,32768,0.9,0.125,0.621731637145621
2,2048,0.5,0.015625,0.621705282930599
2,512,0.6,0.015625,0.621693153889286
2,1024,0.7,0.125,0.621659204873619
2,16,0.6,4,0.621658681638587
2,64,0.6,0.0625,0.621651047306455
2,8,0.6,2,0.621650815808065
2,4,0.9,8,0.621649926916618
2,1024,0.5,0.015625,0.621536983346534
2,16384,0.5,0.0078125,0.621530314108403
2,16384,0.8,0.5,0.621523972124149
2,64,0.8,0.03125,0.621470864813498
2,16384,0.8,0.125,0.621455210674162
2,256,0.5,0.03125,0.621419732687163
2,512,0.7,0.125,0.621391818987538
2,32768,0.5,0.0078125,0.621369693922551
2,4,0.7,2,0.621336725334168
2,1024,0.7,0.0078125,0.621306023590686
2,8192,0.9,0.00390625,0.621131132258149
2,512,0.5,0.015625,0.621112334869404
2,512,0.8,2,0.621082210339716
2,128,0.9,8,0.621003303933765
2,16384,0.9,0.125,0.620997295728193
2,128,0.6,0.125,0.620980296433241
2,256,0.7,0.015625,0.620917326044377
2,512,0.5,0.03125,0.620866898831676
2,8192,0.7,0.00390625,0.620860401273263
2,32,0.7,0.5,0.620832915418357
2,512,0.9,0.5,0.620809741402635
2,32,0.7,0.0625,0.620703724780686
2,256,0.7,0.5,0.620334248566935
2,128,0.6,0.03125,0.620289712896095
2,1024,0.5,0.03125,0.620200575324607
2,4096,0.5,2,0.620076402574325
2,8192,0.7,0.0625,0.620059629374808
2,8,0.8,1,0.620024150129215
2,1024,0.8,0.0078125,0.620022831067317
2,64,0.8,2,0.619993041776552
2,16384,0.7,1,0.619988465012179
2,32768,0.8,0.001953125,0.619985885183948
2,64,0.6,2,0.619909417825254
2,2,0.7,8,0.619868668314595
2,1024,0.9,0.0078125,0.619840844023564
2,32,0.6,1,0.619810884454542
2,2048,0.6,0.0078125,0.619773841115494
2,4096,0.9,0.5,0.619732544336627
2,8192,0.5,0.0078125,0.619686791002602
2,4096,0.5,0.015625,0.619603151556548
2,16,0.7,0.5,0.619548501554255
2,16384,0.6,0.00390625,0.619509465497348
2,16,0.8,1,0.619431678536633
2,64,0.5,8,0.619345352864701
2,2048,0.7,4,0.619344313868284
2,256,0.9,0.015625,0.619322524899155
2,256,0.5,0.0625,0.619286528195829
2,4096,0.5,0.0078125,0.619284471699558
2,4096,0.8,0.125,0.619240143753446
2,128,0.5,0.0625,0.619170367068107
2,512,0.7,2,0.619155926983571
2,2,0.7,4,0.619109266873419
2,4,0.6,4,0.619018875225314
2,16,0.7,0.125,0.619002133469286
2,64,0.9,0.03125,0.618974327910509
2,32768,0.7,0.03125,0.618831291398323
2,8192,0.5,0.015625,0.618790619893594
2,64,0.7,0.25,0.618770061252554
2,64,0.7,0.03125,0.618766064513738
2,256,0.6,0.125,0.618658668223641
2,512,0.5,0.0625,0.618593468757618
2,8192,0.7,0.25,0.618531705523196
2,16384,0.9,0.25,0.618440823176171
2,2048,0.5,0.03125,0.61827316523884
2,32768,0.9,0.001953125,0.618241363462696
2,128,0.7,0.25,0.618214984886322
2,4096,0.7,0.00390625,0.618212195439693
2,2,0.8,4,0.61814440565913
2,4096,0.8,0.00390625,0.618037748222302
2,8,0.8,0.25,0.618036589343124
2,1024,0.7,1,0.618006957993488
2,8192,0.6,0.00390625,0.617881467793647
2,2048,0.5,0.0078125,0.617849484293555
2,32768,0.6,0.001953125,0.617837667102933
2,4096,0.7,0.25,0.617717344482532
2,8192,0.8,0.125,0.61767391163678
2,4,0.8,1,0.617601180895608
2,16384,0.8,0.0625,0.617553050510967
2,2048,0.5,2,0.617491472113139
2,32768,0.5,0.00390625,0.617416858603921
2,64,0.9,2,0.617411550203901
2,32,0.6,0.125,0.617367299097957
2,4,0.6,2,0.617223523165842
2,1024,0.9,4,0.617195000610608
2,1024,0.5,1,0.617067917554097
2,32768,0.5,0.5,0.617061968514078
2,256,0.7,0.25,0.617054855909953
2,32768,0.7,0.001953125,0.616926564924936
2,2,0.8,8,0.616881917248432
2,4,0.6,8,0.616834925203076
2,4096,0.9,0.00390625,0.616663332140518
2,256,0.6,2,0.616650630167308
2,1024,0.6,0.0078125,0.616543754396068
2,256,0.5,0.015625,0.616494854028833
2,16384,0.5,0.015625,0.616396295843921
2,2048,0.8,4,0.616317521568848
2,16384,0.6,0.03125,0.616234124280574
2,16384,0.5,0.00390625,0.616028550443362
2,4,0.9,2,0.616001718878771
2,512,0.5,4,0.61591925989185
2,512,0.4,0.015625,0.615907187816917
2,128,0.5,0.03125,0.615862471601872
2,128,0.5,8,0.615834546716406
2,64,0.6,0.25,0.615820849724493
2,64,0.5,4,0.615688660230025
2,1024,0.4,0.015625,0.615671792519167
2,16,0.6,1,0.61566848446314
2,32,0.5,8,0.615595781552627
2,8192,0.4,0.0078125,0.615574444231338
2,2,0.7,2,0.615546014782539
2,4096,0.5,0.03125,0.615482626212753
2,16384,0.8,0.001953125,0.615464638697185
2,64,0.5,0.0625,0.615436192615436
2,2048,0.9,0.5,0.615405343834163
2,256,0.7,8,0.615315425446989
2,256,0.6,0.015625,0.615300737615998
2,2048,0.7,0.25,0.615295256299554
2,8192,0.5,0.00390625,0.615265640587963
2,512,0.6,8,0.615217926989519
2,64,0.5,0.125,0.615162469211263
2,16384,0.7,0.001953125,0.615135408111877
2,2048,0.4,0.015625,0.614926443496036
2,1024,0.5,0.0078125,0.614844948345521
2,2048,0.7,0.125,0.61479583546675
2,4096,0.4,0.0078125,0.61473695433332
2,4096,0.6,0.00390625,0.614553766186937
2,32,0.6,0.25,0.61452249712
2,8192,0.8,0.5,0.61439786174519
2,4096,0.5,0.00390625,0.614359096705116
2,16384,0.6,0.001953125,0.614324951349059
2,128,0.8,0.015625,0.614286344637895
2,512,0.7,0.25,0.614279468086361
2,2048,0.8,2,0.614219309770746
2,32768,0.9,0.0625,0.614211209362219
2,512,0.8,1,0.614101389409021
2,128,0.7,2,0.614043322530911
2,256,0.9,1,0.613946980141692
2,256,0.9,8,0.613858198148896
2,8,0.9,0.125,0.613808314001996
2,2048,0.4,0.0078125,0.613769984583335
2,2048,0.8,0.00390625,0.613719803548935
2,1024,0.9,0.5,0.613705185330869
2,2048,0.6,0.0625,0.613604436189504
2,256,0.4,0.015625,0.613590208565669
2,512,0.8,0.0078125,0.613516084926632
2,16384,0.9,0.001953125,0.613418545124984
2,512,0.7,0.0078125,0.613306405460556
2,64,0.6,0.03125,0.613235160461421
2,32768,0.9,1,0.613232403990156
2,256,0.8,8,0.612988905458047
2,32768,0.5,0.001953125,0.61297166766838
2,4,0.8,0.5,0.612953137596805
2,128,0.9,0.015625,0.612785341902085
2,32,0.6,0.0625,0.612781145121067
2,4096,0.6,4,0.612719277219938
2,32768,0.8,0.125,0.612680299519033
2,64,0.5,0.03125,0.612673878039079
2,2,0.8,2,0.612636610524764
2,2048,0.7,0.00390625,0.612506078611587
2,1024,0.7,0.25,0.612483414068546
2,16384,0.4,0.0078125,0.612301068260003
2,8192,0.8,0.001953125,0.612256575496057
2,32768,0.4,0.00390625,0.612256508441374
2,256,0.9,2,0.612209694825286
2,1,0.8,8,0.612197010375186
2,16384,0.4,0.00390625,0.612186297819146
2,512,0.5,1,0.61201101801265
2,32768,0.5,0.015625,0.611975183207252
2,8,0.7,0.25,0.611948544459676
2,16384,0.6,0.5,0.611766608220693
2,8192,0.4,0.00390625,0.611746466989375
2,4,0.7,1,0.611615040274831
2,16,0.5,8,0.611614362008587
2,1024,0.4,0.0078125,0.611562449184379
2,32,0.5,2,0.611460307076707
2,32,0.5,0.125,0.611354514903822
2,2,0.9,8,0.611226238246579
2,512,0.9,0.0078125,0.611224071334672
2,64,0.5,2,0.611165435910014
2,128,0.7,0.015625,0.611155143583665
2,512,0.5,0.0078125,0.61113519616188
2,16384,0.7,0.5,0.611046752225667
2,16384,0.5,0.001953125,0.610971612406383
2,256,0.5,8,0.610967793310037
2,2,0.6,4,0.610904252232745
2,512,0.6,0.125,0.610875412713739
2,16384,0.7,0.0625,0.610768234285997
2,128,0.5,0.015625,0.610738884341019
2,8192,0.7,0.001953125,0.610693012621743
2,8192,0.7,1,0.610598015825404
2,16,0.6,0.25,0.610541494492911
2,4096,0.4,0.00390625,0.610449096488663
2,8192,0.6,2,0.610309872415212
2,1024,0.5,0.0625,0.610258445840369
2,8,0.5,4,0.61023938109659
2,2,0.9,4,0.610205967303759
2,1,0.7,8,0.610038584921138
2,8192,0.6,0.001953125,0.610014432297434
2,8,0.7,0.5,0.609804210840541
2,16,0.9,0.0625,0.60979047441063
2,128,0.9,2,0.609774456678955
2,16,0.5,4,0.609748805627926
2,8,0.6,1,0.609682173055634
2,512,0.6,0.0078125,0.609660366638953
2,4,0.9,0.25,0.609648903951016
2,2,0.9,1,0.609619121427411
2,16384,0.7,0.25,0.609538360680811
2,32768,0.4,0.0078125,0.609518690376311
2,2048,0.7,1,0.609447575249583
2,2048,0.5,0.00390625,0.609403259544105
2,512,0.8,0.5,0.609334678331792
2,2048,0.6,0.00390625,0.609202354165161
2,32768,0.4,0.001953125,0.609161269201451
2,256,0.4,0.03125,0.609039893117508
2,2,0.6,8,0.609039486668529
2,2048,0.5,1,0.609018378160834
2,512,0.4,0.0078125,0.609008081346968
2,16384,0.9,0.5,0.609006631700227
2,4096,0.7,0.125,0.608959552865568
2,128,0.5,0.125,0.608787090363703
2,128,0.4,0.03125,0.608644240507684
2,1024,0.8,0.5,0.608586783041802
2,512,0.7,0.5,0.608585497282375
2,2048,0.9,4,0.608576229368835
2,16,0.5,2,0.608381070414685
2,256,0.6,0.5,0.608371114803556
2,2048,0.9,0.00390625,0.60829683106405
2,8192,0.5,2,0.608061012472611
2,16,0.8,0.0625,0.607803488026773
2,128,0.4,0.015625,0.607730380915636
2,16,0.5,0.25,0.607683445764637
2,32,0.5,0.25,0.607666269389493
2,64,0.4,0.03125,0.607646284534169
2,32,0.5,4,0.607614952168697
2,4096,0.8,0.5,0.607593365765266
2,8192,0.5,0.03125,0.607332722558411
2,512,0.6,0.5,0.607153689914188
2,4096,0.4,0.015625,0.607138072102783
2,32,0.5,0.0625,0.607099361516489
2,64,0.4,0.0625,0.607022227413313
2,8,0.5,8,0.606757304558301
2,128,0.6,0.015625,0.606676003470705
2,512,0.9,1,0.606574632588909
2,128,0.4,0.0625,0.606226317043585
2,2,0.8,1,0.606136535693163
2,128,0.6,2,0.606086506867354
2,1024,0.7,0.00390625,0.605969262923598
2,32768,0.9,0.5,0.605812656259379
2,8192,0.9,0.001953125,0.605687025913305
2,512,0.4,0.03125,0.605630759614073
2,32,0.9,0.03125,0.605244844728347
2,16,0.7,0.0625,0.605121138468992
2,512,0.7,8,0.605090200573085
2,32768,0.7,0.0009765625,0.605005596237487
2,8192,0.4,0.015625,0.604944874812832
2,2048,0.6,1,0.60474745977312
2,256,0.8,0.0078125,0.604708443204005
2,128,0.5,1,0.60459961223857
2,1024,0.6,0.5,0.604505536443562
2,2048,0.7,2,0.604318736531556
2,32,0.7,0.03125,0.604296342540772
2,1024,0.8,0.00390625,0.604270667458552
2,4096,0.7,4,0.604205238523668
2,256,0.7,0.0078125,0.604153229985262
2,8,0.8,0.125,0.604121121671645
2,1024,0.6,0.00390625,0.603881183622423
2,4,0.5,4,0.603869263498228
2,32768,0.8,0.0625,0.60383925142166
2,8192,0.5,0.001953125,0.603801510804353
2,16,0.6,0.125,0.603694149340651
2,256,0.5,0.0078125,0.603620693791466
2,128,0.6,0.5,0.603563577112092
2,16384,0.4,0.001953125,0.603551657515286
2,64,0.5,1,0.603544926117201
2,32,0.8,0.03125,0.603360299266817
2,8,0.5,2,0.603350089351823
2,2,0.6,2,0.603237848744763
2,2048,0.4,0.00390625,0.603219957708115
2,256,0.5,0.125,0.603164322930373
2,1,0.7,4,0.603106328857713
2,256,0.5,1,0.602985850922316
2,1024,0.4,0.03125,0.60291104127885
2,256,0.6,0.0078125,0.602904175124271
2,512,0.5,8,0.602809582587746
2,32768,0.7,0.0625,0.602801528721416
2,64,0.6,0.5,0.602785745286122
2,32768,0.8,0.5,0.602781509020575
2,256,0.9,0.0078125,0.602745818457975
2,32,0.5,0.03125,0.602743586601382
2,128,0.6,0.25,0.60263147851236
2,4096,0.7,0.001953125,0.60252015622333
2,128,0.5,2,0.60248301125578
2,4096,0.6,0.0625,0.602326319349179
2,256,0.7,2,0.602313596234625
2,32,0.4,0.125,0.60230853919101
2,4096,0.8,4,0.602104551194883
2,8192,0.7,0.5,0.602103405549605
2,8192,0.7,0.125,0.602032615370213
2,32,0.6,0.03125,0.601979013587908
2,1024,0.5,0.00390625,0.601888595426242
2,32,0.6,0.5,0.60179017131441
2,32768,0.6,0.0009765625,0.601638017397679
2,1024,0.5,2,0.601459738581884
2,32768,0.6,0.03125,0.60123781815527
2,2,0.9,0.5,0.600762182453414
2,256,0.4,0.0625,0.600737442280902
2,32768,0.8,0.0009765625,0.600611919467048
2,1024,0.6,8,0.600562180890693
2,128,0.8,2,0.60055380372912
2,1024,0.9,0.00390625,0.600433058145462
2,8,0.6,0.5,0.600209864334981
2,64,0.4,0.125,0.600011008336368
2,16384,0.7,0.125,0.599955410624197
2,32,0.5,1,0.599798720121783
2,1024,0.4,4,0.599676911406916
2,4,0.5,2,0.599661173870994
2,64,0.9,0.015625,0.599518823361244
2,256,0.5,2,0.59948852731363
2,512,0.8,8,0.599437761993324
2,512,0.9,8,0.599427285677578
2,8,0.6,0.25,0.599352930320867
2,1,0.6,8,0.599206237917085
2,4096,0.7,1,0.599165208050862
2,4096,0.6,0.001953125,0.599159145693249
2,32768,0.6,0.125,0.598972355361936
2,32768,0.9,0.0009765625,0.59888716337712
2,16,0.5,0.125,0.59885238574708
2,2,0.9,2,0.598849491531311
2,64,0.5,0.015625,0.598814029589966
2,4,0.7,0.5,0.59879809983771
2,2048,0.8,0.5,0.598442138013686
2,8,0.7,0.125,0.598383584373378
2,32768,0.5,1,0.598225631247877
2,256,0.4,0.0078125,0.598207440700254
2,2048,0.4,0.03125,0.598194489882121
2,4096,0.8,0.001953125,0.598157234654551
2,4,0.5,8,0.597928368214454
2,1024,0.6,0.125,0.597889984222514
2,256,0.6,0.25,0.597858998433488
2,4096,0.9,0.001953125,0.59777182230215
2,32768,0.6,0.0625,0.597465359073082
2,8192,0.6,0.5,0.597395622351045
2,1,0.6,4,0.597272122029736
2,32,0.4,0.0625,0.59708002273534
2,32,0.4,0.03125,0.596822062425723
2,16,0.5,0.0625,0.596814469705605
2,4,0.8,0.25,0.596780885321887
2,32768,0.5,0.0009765625,0.596737682614814
2,64,0.6,0.015625,0.596736425801226
2,2048,0.5,0.0625,0.596698886545572
2,512,0.4,4,0.596659400282619
2,4096,0.5,0.001953125,0.596656390490755
2,32,0.4,4,0.596560690894525
2,1,0.9,8,0.596545931815293
2,4096,0.6,1,0.596507236026129
2,64,0.7,0.015625,0.596336017553205
2,2,0.5,4,0.596260897971414
2,8192,0.5,1,0.59622506293326
2,512,0.4,0.0625,0.596202627497304
2,16,0.5,1,0.596187001379726
2,64,0.8,0.015625,0.596106582838915
2,1,0.8,4,0.596027750808405
2,16,0.6,0.0625,0.595964469188446
2,16384,0.5,0.03125,0.595816540609536
2,16384,0.4,0.015625,0.595710628788532
2,256,0.8,2,0.595701438933821
2,4096,0.5,1,0.595639502864982
2,4,0.6,1,0.595343597501913
2,32768,0.8,0.25,0.595292960041337
2,8192,0.6,0.0625,0.595161694919531
2,8,0.5,0.25,0.595022699107252
2,16,0.4,0.25,0.594995207715333
2,16384,0.6,0.0625,0.594787385797793
2,2,0.7,1,0.594737021703891
2,512,0.6,0.00390625,0.594705091969879
2,1024,0.5,4,0.59467792768389
2,16,0.6,0.5,0.594661576751439
2,512,0.6,0.25,0.594554243888585
2,1024,0.6,0.25,0.594174273794563
2,1024,0.9,1,0.594159175721259
2,2048,0.6,0.125,0.59399955800371
2,8,0.5,0.5,0.593938759062796
2,2048,0.6,0.5,0.593938543678524
2,16,0.4,0.125,0.593812677643873
2,4096,0.9,1,0.593773706934458
2,4096,0.4,0.03125,0.593755568518378
2,2048,0.4,4,0.593735436825058
2,8192,0.6,0.25,0.593663907019249
2,128,0.4,0.125,0.593127008405791
2,1024,0.8,1,0.593079750766198
2,8192,0.4,0.001953125,0.593015034398997
2,2048,0.6,0.25,0.592784388760997
2,32768,0.9,3.0517578125e-05,0.592646906872319
2,1024,0.4,0.00390625,0.592623509215381
2,8,0.5,1,0.592591235977962
2,16384,0.7,0.0009765625,0.592290968532158
