"Lags","Costos","NU","gamma","Correlaci??n"
6,32768,0.9,0.015625,0.670637201230389
6,4096,0.9,0.03125,0.665211830949666
6,2048,0.9,0.03125,0.665104760653993
6,16384,0.9,0.015625,0.662969954139402
6,32,0.8,0.015625,0.662339840739976
6,32,0.7,0.015625,0.66217919728489
6,4096,0.8,0.03125,0.661964199125229
6,16,0.8,0.015625,0.661536805914392
6,64,0.7,0.015625,0.66147532752559
6,256,0.9,0.0625,0.661424903696468
6,16384,0.8,0.015625,0.661026899214065
6,512,0.7,0.0078125,0.660985833104271
6,1024,0.9,0.03125,0.660953357855416
6,32768,0.7,0.015625,0.660698256834904
6,8192,0.8,0.015625,0.6606908994231
6,256,0.7,0.0078125,0.660625150756424
6,2048,0.7,0.00390625,0.660553913551951
6,2048,0.8,0.03125,0.660332268577984
6,1024,0.7,0.0078125,0.659768039873551
6,8192,0.9,0.03125,0.659531085691915
6,16,0.7,0.03125,0.659301384429971
6,64,0.8,0.015625,0.659247418253709
6,512,0.9,0.0625,0.659213704867295
6,4096,0.7,0.00390625,0.659172190099845
6,1024,0.7,0.00390625,0.658972727476893
6,128,0.7,0.0078125,0.658786598425848
6,8192,0.9,0.015625,0.658575190395876
6,16,0.7,0.015625,0.65838161570337
6,4,0.8,0.03125,0.658284980125947
6,512,0.9,0.03125,0.658226470158186
6,8,0.8,0.03125,0.658196889575596
6,1024,0.9,0.0625,0.658155882377536
6,16,0.9,0.015625,0.658047082055115
6,256,0.8,0.0078125,0.658014574550265
6,16384,0.7,0.001953125,0.657950154771545
6,128,0.9,0.0625,0.6578671144048
6,512,0.8,0.0078125,0.657826884678559
6,4,0.9,0.03125,0.657770806121513
6,2048,0.7,0.03125,0.657627658617015
6,64,0.7,0.0078125,0.6575121812476
6,8,0.9,0.03125,0.657417745960734
6,8,0.8,0.015625,0.657390621425726
6,2048,0.8,0.00390625,0.657369136903907
6,4096,0.8,0.00390625,0.657253218538298
6,8192,0.8,0.001953125,0.657170021282827
6,32,0.9,0.015625,0.657138629143345
6,128,0.7,0.015625,0.657115150395132
6,8192,0.8,0.03125,0.657099264126765
6,4096,0.7,0.03125,0.656857611705316
6,4096,0.8,0.015625,0.656850417536309
6,16384,0.7,0.015625,0.656772247170656
6,8192,0.7,0.015625,0.656708587867967
6,128,0.8,0.0078125,0.656701066084336
6,8192,0.9,0.001953125,0.65669672221583
6,64,0.8,0.0078125,0.656433205977294
6,2048,0.6,0.015625,0.656330001113058
6,32768,0.7,0.001953125,0.656265233897731
6,16,0.9,0.03125,0.656210857725282
6,8,0.7,0.03125,0.656203389956983
6,1024,0.8,0.03125,0.656083925068899
6,4096,0.6,0.015625,0.656082788500294
6,128,0.8,0.015625,0.656038509346611
6,512,0.7,0.00390625,0.655973478706992
6,256,0.8,0.0625,0.655965541967246
6,16384,0.8,0.001953125,0.655817592710823
6,1024,0.8,0.00390625,0.65562794861912
6,32768,0.9,0.0078125,0.655584863213996
6,1024,0.9,0.00390625,0.655505140765358
6,8,0.9,0.0625,0.655472042025036
6,32,0.6,0.015625,0.655464688894136
6,8192,0.6,0.015625,0.655444728718802
6,8,0.9,0.015625,0.655436357094892
6,512,0.8,0.0625,0.65538277660427
6,32768,0.8,0.001953125,0.655315290576379
6,128,0.9,0.0078125,0.655263580406
6,2,0.9,0.03125,0.655262028385106
6,4,0.9,0.0625,0.65508961471904
6,8192,0.7,0.00390625,0.655051945170197
6,64,0.9,0.0625,0.65502624422569
6,8192,0.7,0.001953125,0.654976597347552
6,2048,0.7,0.0078125,0.654962650020619
6,64,0.9,0.015625,0.654825744863535
6,512,0.9,0.00390625,0.65476299828271
6,1024,0.5,0.03125,0.654683388339218
6,2048,0.9,0.00390625,0.654665183951919
6,64,0.9,0.0078125,0.654653085164288
6,16384,0.6,0.0078125,0.654551037876345
6,512,0.8,0.00390625,0.654539648130428
6,8,0.7,0.015625,0.654530447699235
6,32,0.9,0.03125,0.654425738802116
6,16384,0.8,0.0009765625,0.654418457941422
6,256,0.6,0.0625,0.654364591626698
6,128,0.8,0.0625,0.654359738172964
6,4096,0.9,0.015625,0.65429730556754
6,2,0.9,0.0625,0.654231517055507
6,128,0.9,0.125,0.654228736102371
6,256,0.9,0.0078125,0.65415788774498
6,512,0.8,0.03125,0.654124414984816
6,4096,0.8,0.001953125,0.654095181721441
6,4,0.7,0.03125,0.654061947881918
6,16,0.9,0.0625,0.65405903684608
6,1024,0.8,0.0078125,0.654047365610919
6,256,0.7,0.015625,0.654014144521489
6,256,0.7,0.00390625,0.654008519552372
6,32768,0.8,0.0009765625,0.653958681339904
6,4,0.8,0.0625,0.653936413296969
6,128,0.7,0.00390625,0.653855950397328
6,16384,0.9,0.03125,0.653839088570094
6,32,0.8,0.0078125,0.653749272915521
6,2,0.8,0.0625,0.653724034807987
6,32768,0.9,0.0009765625,0.653694029141439
6,512,0.6,0.03125,0.653687988891305
6,32,0.7,0.0078125,0.653666359626303
6,32768,0.7,0.03125,0.65362852905118
6,8,0.7,0.0625,0.653610793831647
6,256,0.6,0.03125,0.653608118462626
6,1024,0.7,0.03125,0.653523985023441
6,32,0.7,0.03125,0.653499148848384
6,2048,0.7,0.001953125,0.653486498127167
6,16384,0.9,0.001953125,0.653414591861294
6,8192,0.7,0.03125,0.653407572529968
6,32768,0.6,0.0078125,0.653332980156873
6,256,0.9,0.03125,0.653303992665517
6,2048,0.8,0.015625,0.653284569007077
6,32,0.9,0.0625,0.65328224909142
6,512,0.9,0.0078125,0.653243274808764
6,8192,0.8,0.00390625,0.653112252030616
6,4096,0.7,0.001953125,0.653075386888394
6,8,0.8,0.0625,0.653035264804785
6,16384,0.7,0.00390625,0.652976202285265
6,8192,0.7,0.0009765625,0.652782542416756
6,512,0.7,0.015625,0.65274186100894
6,2048,0.8,0.001953125,0.652741422761829
6,32768,0.6,0.015625,0.652652152549379
6,2,0.8,0.03125,0.652619719781837
6,2048,0.9,0.001953125,0.65260223360244
6,16,0.8,0.03125,0.652600996058182
6,64,0.9,0.125,0.652504568780537
6,8192,0.8,0.0009765625,0.652501181048982
6,1024,0.7,0.001953125,0.652497901208625
6,2,0.9,0.125,0.652497387726123
6,4,0.7,0.0625,0.652485376246571
6,4096,0.9,0.001953125,0.652480240193565
6,256,0.8,0.00390625,0.652358024856575
6,1024,0.7,0.015625,0.65231297560698
6,8192,0.9,0.0009765625,0.652285781714898
6,4,0.9,0.015625,0.652279996082738
6,4096,0.7,0.0009765625,0.65226536253275
6,16,0.6,0.0625,0.652240547116769
6,256,0.9,0.00390625,0.652231413989847
6,128,0.9,0.03125,0.652216513111846
6,512,0.5,0.03125,0.65218192502532
6,32,0.8,0.03125,0.652120809665675
6,32768,0.7,0.00390625,0.652077173107498
6,32,0.9,0.0078125,0.651967300414155
6,64,0.8,0.0625,0.651940583376249
6,512,0.7,0.001953125,0.651929078049133
6,32,0.9,0.125,0.65191352968297
6,4,0.9,0.125,0.651882879006096
6,64,0.7,0.03125,0.651857359402845
6,1,0.9,0.0625,0.651845959266719
6,64,0.9,0.03125,0.651827557422792
6,16384,0.9,0.0009765625,0.651794983277382
6,256,0.8,0.03125,0.651752299834069
6,64,0.6,0.015625,0.651683800709531
6,32768,0.8,0.0078125,0.651659992882723
6,16384,0.7,0.0009765625,0.651610048570585
6,4096,0.7,0.015625,0.651474019231387
6,1024,0.6,0.03125,0.651470920009759
6,4096,0.7,0.0078125,0.651407706499548
6,32,0.8,0.0625,0.651376651478997
6,512,0.6,0.0625,0.651320460191618
6,64,0.6,0.03125,0.651276263796194
6,4,0.7,0.125,0.651186891114509
6,16,0.8,0.0625,0.651168463154801
6,1024,0.6,0.015625,0.650884222454153
6,8192,0.6,0.0078125,0.650870262890035
6,64,0.6,0.0625,0.65086886081672
6,32768,0.7,0.00048828125,0.650795083477595
6,256,0.9,0.125,0.650769180289472
6,32768,0.7,0.0009765625,0.650741628418512
6,4,0.8,0.015625,0.650721971679103
6,16384,0.6,0.015625,0.650624666146053
6,256,0.5,0.0625,0.650578941363808
6,32,0.6,0.03125,0.650565034898793
6,128,0.9,0.015625,0.65054878529382
6,32768,0.9,0.001953125,0.650504779509591
6,16,0.7,0.0625,0.650480776136484
6,4096,0.9,0.00390625,0.650431004933695
6,32768,0.6,0.00390625,0.650371938941433
6,128,0.7,0.03125,0.650361771381443
6,512,0.5,0.0625,0.650337932436958
6,8192,0.5,0.015625,0.650324791071462
6,1024,0.8,0.001953125,0.650318882675736
6,16384,0.7,0.00048828125,0.650267657123823
6,2048,0.6,0.03125,0.650254975331803
6,128,0.6,0.0625,0.650197941016121
6,16,0.6,0.03125,0.650187445392836
6,1,0.9,0.125,0.650186685838296
6,64,0.6,0.0078125,0.650185947121803
6,2,0.8,0.125,0.650092539470451
6,32768,0.7,0.0078125,0.649948699141271
6,128,0.6,0.0078125,0.649947676104953
6,32768,0.8,0.00048828125,0.649845695855607
6,64,0.7,0.00390625,0.649837907604669
6,2048,0.9,0.015625,0.64981599950713
6,1024,0.5,0.0625,0.649813408460927
6,2048,0.5,0.03125,0.649761434070661
6,4,0.8,0.125,0.649745353154127
6,16,0.9,0.125,0.649713342061986
6,32768,0.9,0.00048828125,0.64968894464663
6,4096,0.8,0.0009765625,0.649634630436762
6,256,0.6,0.0078125,0.649614665686232
6,4,0.6,0.125,0.649593571181216
6,64,0.8,0.125,0.649425040459163
6,8192,0.7,0.0078125,0.649372303624784
6,64,0.8,0.03125,0.649338769002798
6,8192,0.6,0.03125,0.649254048448113
6,256,0.7,0.0625,0.649236051306436
6,32,0.6,0.0625,0.64923091050861
6,128,0.8,0.00390625,0.649226287264372
6,128,0.5,0.0625,0.649223469760064
6,16,0.7,0.0078125,0.6491623983688
6,4096,0.6,0.0078125,0.649148701745204
