"Lags","Costos","NU","gamma","Correlaci??n"
5,8,0.1,0.0078125,0.726926071786884
5,32,0.1,0.00390625,0.725949025221904
5,16,0.1,0.00390625,0.725227038827676
5,2,0.1,0.015625,0.724622285920269
5,64,0.1,0.001953125,0.723975989116345
5,4,0.1,0.0078125,0.722994040036937
5,8192,0.1,0.0001220703125,0.722749691767286
5,128,0.1,0.001953125,0.722256741621248
5,16,0.1,0.0078125,0.722153617458246
5,4096,0.1,0.000244140625,0.72192667970921
5,128,0.1,0.0009765625,0.721785786020768
5,256,0.1,0.001953125,0.721617913901703
5,256,0.1,0.0009765625,0.721461989893567
5,32,0.1,0.001953125,0.721278005222522
5,64,0.1,0.00390625,0.721091281093813
5,2048,0.1,0.00048828125,0.721035104097282
5,1024,0.1,0.0009765625,0.721023449161327
5,512,0.1,0.0009765625,0.720540709243532
5,512,0.1,0.00048828125,0.720431734184789
5,64,0.1,0.0009765625,0.719694652010533
5,1024,0.1,0.00048828125,0.719539748169362
5,2048,0.1,0.000244140625,0.719337128605569
5,8,0.1,0.00390625,0.719180424708484
5,4,0.1,0.015625,0.718517914924214
5,512,0.1,0.001953125,0.718255503579779
5,1024,0.1,0.000244140625,0.718169920052086
5,32768,0.1,6.103515625e-05,0.717501159605195
5,16384,0.1,0.0001220703125,0.717457799389731
5,256,0.1,0.00048828125,0.717247881679444
5,4096,0.1,0.00048828125,0.717058998490464
5,8192,0.1,0.000244140625,0.716866230734607
5,32768,0.1,0.0001220703125,0.716212734827768
5,0.5,0.1,0.03125,0.716189827383431
5,16384,0.1,6.103515625e-05,0.716121940673866
5,4096,0.1,0.0001220703125,0.716015587647823
5,8192,0.1,0.00048828125,0.715992815709533
5,2048,0.1,0.0009765625,0.715925693337385
5,16384,0.1,0.000244140625,0.715789058820354
5,1,0.1,0.015625,0.714884784671423
5,1,0.1,0.03125,0.714173182824846
5,16,0.1,0.001953125,0.71363727503808
5,128,0.1,0.00390625,0.713554921686707
5,512,0.1,0.000244140625,0.713147991459106
5,2,0.1,0.0078125,0.712841568682023
5,8192,0.2,0.00390625,0.71213333147371
5,2048,0.1,0.0001220703125,0.710525783702692
5,32768,0.1,0.000244140625,0.710346975586326
5,256,0.1,0.03125,0.71009409334997
5,32768,0.1,3.0517578125e-05,0.710085022712666
5,8192,0.1,6.103515625e-05,0.709770561526973
5,128,0.1,0.00048828125,0.709181591994119
5,4,0.1,0.00390625,0.709157529842023
5,32768,0.8,0.0001220703125,0.708142094683316
5,0.25,0.1,0.0625,0.708042473587063
5,2048,0.1,0.015625,0.707961280271005
5,32768,0.7,0.0001220703125,0.707850575653819
5,32768,0.9,0.0001220703125,0.707721082512731
5,8192,0.8,0.000244140625,0.707325841851293
5,32768,0.8,0.0009765625,0.70726404899593
5,4096,0.8,0.0009765625,0.707137735229528
5,32768,0.1,0.00048828125,0.707117630100765
5,16384,0.8,0.000244140625,0.707042077872985
5,16384,0.8,0.0009765625,0.706920752073685
5,4096,0.9,0.00048828125,0.706913008621735
5,8192,0.8,0.00048828125,0.706751011532243
5,16384,0.1,0.00048828125,0.706699899365779
5,32768,0.7,0.0009765625,0.706666149925244
5,16384,0.7,0.000244140625,0.70658702808596
5,8192,0.9,0.00048828125,0.706338541930447
5,16384,0.9,0.00048828125,0.706329725904766
5,4096,0.1,0.0009765625,0.706290729563049
5,32768,0.7,0.000244140625,0.706264168424568
5,4096,0.7,0.0009765625,0.706170082945797
5,16384,0.7,0.00048828125,0.706137634214474
5,16384,0.8,0.00048828125,0.706128583951843
5,8192,0.8,0.0009765625,0.706118910913742
5,1024,0.9,0.0009765625,0.706102870071045
5,32768,0.8,0.000244140625,0.706082189530505
5,16384,0.7,0.0009765625,0.70603679318003
5,32768,0.7,0.00048828125,0.706032135591583
5,8192,0.9,0.000244140625,0.705963232616036
5,2048,0.7,0.0009765625,0.705921627844388
5,8192,0.7,0.0009765625,0.705915102851706
5,2048,0.9,0.0009765625,0.705775535367484
5,2048,0.8,0.0009765625,0.705755058129606
5,8192,0.9,0.0009765625,0.70573081964572
5,2048,0.8,0.00048828125,0.705658603689545
5,1024,0.7,0.001953125,0.705623396138747
5,32768,0.8,0.00048828125,0.705613816209418
5,16384,0.9,0.000244140625,0.705604092283477
5,32768,0.9,0.000244140625,0.705507673892128
5,4096,0.8,0.00048828125,0.70548732203098
5,32768,0.9,0.00048828125,0.705434911427416
5,4096,0.9,0.0009765625,0.705380524429597
5,8192,0.7,0.00048828125,0.705287724355531
5,16384,0.9,0.0009765625,0.705085337347359
5,2048,0.8,0.001953125,0.705076240991373
5,4096,0.7,0.00048828125,0.705023033676384
5,2048,0.7,0.001953125,0.704991605821286
5,32768,0.8,6.103515625e-05,0.704804453475627
5,1024,0.8,0.0009765625,0.704802239678758
5,32768,0.9,0.0009765625,0.704784576955378
5,16384,0.8,0.0001220703125,0.704778910382883
5,1024,0.7,0.0009765625,0.704754062972057
5,1024,0.8,0.001953125,0.704696996445621
5,4096,0.9,0.001953125,0.704690740436571
5,1024,0.9,0.001953125,0.704667905827205
5,8192,0.7,0.000244140625,0.704667557934287
5,16384,0.1,3.0517578125e-05,0.704666074421114
5,4096,0.8,0.001953125,0.704601663713855
5,2048,0.9,0.001953125,0.70450353969174
5,512,0.8,0.001953125,0.704460183512839
5,16384,0.9,0.0001220703125,0.704375368732469
5,512,0.7,0.001953125,0.704367269042696
5,2048,0.9,0.00048828125,0.704151524018017
5,512,0.9,0.001953125,0.704145492589199
5,128,0.1,0.03125,0.704084953269785
5,16384,0.7,0.0001220703125,0.704022890677239
5,512,0.8,0.0009765625,0.703687962994632
5,4096,0.8,0.000244140625,0.703670402754722
5,2048,0.7,0.00048828125,0.70364537199283
5,32,0.1,0.0009765625,0.703470498379595
5,256,0.9,0.00390625,0.703355157478092
5,256,0.8,0.001953125,0.703136597616848
5,32768,0.9,6.103515625e-05,0.702993889924494
5,16384,0.2,0.00390625,0.702962843578922
5,1024,0.2,0.0078125,0.702899501009082
5,0.25,0.1,0.03125,0.702843252446358
5,4096,0.7,0.001953125,0.702731310780506
5,0.5,0.1,0.015625,0.702400126998643
5,256,0.7,0.00390625,0.702367517517469
5,4096,0.9,0.000244140625,0.702359815279071
5,16384,0.6,0.000244140625,0.702124945214422
5,8192,0.9,0.0001220703125,0.702077103386203
5,128,0.8,0.00390625,0.702057881494803
5,256,0.7,0.001953125,0.701991146239421
5,1,0.1,0.0078125,0.70191651306194
5,1024,0.1,0.001953125,0.701747612262477
5,8192,0.9,0.001953125,0.701746218912578
5,512,0.9,0.00390625,0.701732193853601
5,4096,0.7,0.000244140625,0.701673342096399
5,256,0.8,0.00390625,0.701616291810951
5,32768,0.6,0.0009765625,0.701601572939291
5,1024,0.1,0.015625,0.701595895472046
5,0.5,0.1,0.0625,0.701558087741159
5,2048,0.2,0.0078125,0.701546594623245
5,32768,0.6,0.000244140625,0.701424869462038
5,4096,0.2,0.00390625,0.701342602637556
5,32768,0.6,0.0001220703125,0.701287284570148
5,8,0.1,0.001953125,0.70127217776846
5,8192,0.8,0.0001220703125,0.70125589852885
5,256,0.9,0.001953125,0.701239245087233
5,128,0.7,0.00390625,0.701173694444796
5,1024,0.9,0.00048828125,0.701165850930009
5,32768,0.7,6.103515625e-05,0.70106681882026
5,8192,0.6,0.00048828125,0.700933401090007
5,32768,0.2,0.001953125,0.700892722404734
5,128,0.8,0.001953125,0.700892664675445
5,512,0.7,0.0009765625,0.700789346365557
5,1024,0.8,0.00048828125,0.700697615667623
5,16384,0.6,0.00048828125,0.70059287335894
5,8192,0.6,0.000244140625,0.700354514599279
5,4096,0.1,6.103515625e-05,0.700324451046799
5,16384,0.6,0.0001220703125,0.70021860872527
5,32,0.1,0.0078125,0.700214478092636
5,8192,0.8,0.001953125,0.700153834454179
5,512,0.8,0.00390625,0.700147039803843
5,16384,0.6,0.0009765625,0.700102815835621
5,16384,0.8,6.103515625e-05,0.699908771449069
5,16384,0.9,6.103515625e-05,0.699769864666796
5,128,0.9,0.00390625,0.699602412632601
5,64,0.8,0.00390625,0.699332747967804
5,32768,0.2,0.00390625,0.699292105644739
5,512,0.9,0.0009765625,0.699226969151003
5,8192,0.6,0.0009765625,0.699144940329081
5,128,0.9,0.001953125,0.698748267375796
5,4096,0.6,0.00048828125,0.69871623919211
5,32768,0.6,0.00048828125,0.698677436459969
5,32768,0.6,6.103515625e-05,0.698660077700835
5,64,0.9,0.00390625,0.698577807885059
5,16,0.9,0.001953125,0.69854486273624
5,2048,0.6,0.00048828125,0.69841471572812
5,2048,0.6,0.0009765625,0.698375772161414
5,1024,0.7,0.00048828125,0.698250881231635
5,2,0.1,0.03125,0.698241694674122
5,8192,0.7,0.0001220703125,0.698236745959621
5,4096,0.6,0.001953125,0.698206450939182
5,4096,0.6,0.000244140625,0.698177645033298
5,4096,0.6,0.0009765625,0.69813038868792
5,1024,0.1,0.0001220703125,0.697995020343188
