"Lags","Costos","NU","gamma","Correlaci??n"
4,32768,0.2,0.00390625,0.66797579104802
4,32768,0.2,0.0078125,0.667686397072478
4,8192,0.2,0.0078125,0.666501249635033
4,16384,0.2,0.00390625,0.666455127667309
4,4096,0.2,0.0078125,0.665842402892899
4,16384,0.2,0.0078125,0.665248709529464
4,32768,0.2,0.00048828125,0.66472751267627
4,32768,0.2,0.0009765625,0.664702945430939
4,32768,0.2,0.001953125,0.664672914097412
4,2048,0.2,0.015625,0.664467335428604
4,8192,0.2,0.00390625,0.664401122327286
4,512,0.2,0.015625,0.664392675227838
4,16384,0.2,0.0009765625,0.664387102888929
4,8192,0.2,0.001953125,0.664028890757446
4,8192,0.2,0.0009765625,0.663946159464657
4,32768,0.2,0.000244140625,0.663943047273862
4,1024,0.2,0.015625,0.663857503537455
4,1024,0.2,0.0078125,0.663805855194611
4,32768,0.3,0.000244140625,0.663733947665981
4,16384,0.2,0.00048828125,0.663508873925283
4,32768,0.2,0.0001220703125,0.663359425712289
4,4096,0.2,0.0009765625,0.663329160240804
4,2048,0.2,0.0078125,0.663247742463274
4,32768,0.3,0.00048828125,0.663235365921151
4,16384,0.3,0.00048828125,0.66320616540331
4,4096,0.2,0.00390625,0.663197400140967
4,8192,0.2,0.00048828125,0.663130612944399
4,16384,0.2,0.000244140625,0.663107557755848
4,16384,0.2,0.001953125,0.663058592595298
4,2048,0.2,0.00390625,0.663007820554975
4,2048,0.2,0.001953125,0.662889563352729
4,4096,0.2,0.001953125,0.662820439608951
4,16384,0.3,0.000244140625,0.662335263743012
4,4096,0.2,0.015625,0.662145143834044
4,1024,0.2,0.00390625,0.662114336930134
4,8192,0.3,0.00048828125,0.661994166349449
4,256,0.2,0.015625,0.661726353897164
4,32768,0.3,0.0001220703125,0.661687811065006
4,16384,0.2,0.0001220703125,0.66140110259603
4,4096,0.2,0.00048828125,0.661202590515255
4,32768,0.2,6.103515625e-05,0.661002731648431
4,512,0.2,0.0078125,0.660962969076269
4,32768,0.3,6.103515625e-05,0.660950318818831
4,4096,0.3,0.0009765625,0.660930727985541
4,2048,0.2,0.0009765625,0.660887411241607
4,128,0.2,0.03125,0.660866030216828
4,8192,0.2,0.000244140625,0.66084771751936
4,1024,0.2,0.001953125,0.6606875612309
4,64,0.2,0.03125,0.660657313736524
4,16384,0.3,0.0001220703125,0.660471824874438
4,512,0.2,0.00390625,0.660246179934936
4,8192,0.3,0.000244140625,0.660086671019013
4,8192,0.3,0.0009765625,0.660053293505971
4,4096,0.3,0.00048828125,0.659903366993142
4,32768,0.3,3.0517578125e-05,0.659547863267954
4,8192,0.2,0.0001220703125,0.659364669162886
4,2048,0.3,0.0009765625,0.659351961867688
4,2048,0.2,0.00048828125,0.659167209678861
4,16384,0.3,6.103515625e-05,0.659056844087072
4,256,0.2,0.0078125,0.659042617045038
4,16384,0.2,6.103515625e-05,0.659029869678704
4,4096,0.2,0.000244140625,0.658990267944261
4,1024,0.2,0.0009765625,0.658984266532159
4,256,0.2,0.03125,0.658944481529082
4,32768,0.2,3.0517578125e-05,0.658926068951911
4,512,0.2,0.001953125,0.658789115280601
4,256,0.2,0.00390625,0.65863794398726
4,128,0.2,0.015625,0.65861278498062
4,32,0.2,0.03125,0.658247853111287
4,8192,0.3,0.0001220703125,0.658175176339916
4,128,0.2,0.0078125,0.658168173729275
4,4096,0.3,0.000244140625,0.657986953044377
4,32768,0.4,3.0517578125e-05,0.657957101710649
4,16384,0.3,0.0009765625,0.657830158028374
4,8192,0.3,6.103515625e-05,0.65778612341512
4,1024,0.3,0.0009765625,0.657740323847944
4,16384,0.4,3.0517578125e-05,0.657738241866558
4,2048,0.3,0.00048828125,0.657671005703579
4,8192,0.2,0.015625,0.657659315176443
4,16384,0.3,3.0517578125e-05,0.657603297632908
4,512,0.2,0.0009765625,0.657547308217537
4,1024,0.2,0.00048828125,0.657535595730493
4,256,0.2,0.001953125,0.657492027977
4,128,0.2,0.00390625,0.657302987706444
4,2048,0.2,0.000244140625,0.657259825020398
4,8192,0.2,6.103515625e-05,0.657234847195156
4,4096,0.2,0.0001220703125,0.657214833843341
4,4096,0.3,0.0001220703125,0.657167330694109
4,2,0.2,0.125,0.657058597389109
4,1024,0.3,0.001953125,0.657033172794837
4,4,0.2,0.125,0.657032714109882
4,64,0.2,0.015625,0.656793857357639
4,4096,0.3,6.103515625e-05,0.656788457269504
4,512,0.3,0.001953125,0.656645647611776
4,8192,0.4,3.0517578125e-05,0.656638289941403
4,64,0.2,0.0078125,0.656615055543744
4,2048,0.3,0.0001220703125,0.656601345952678
4,8192,0.3,3.0517578125e-05,0.656599961782501
4,16384,0.2,3.0517578125e-05,0.656596526293404
4,256,0.2,0.0009765625,0.656525691912946
4,128,0.2,0.001953125,0.656491516938804
4,2048,0.3,0.000244140625,0.656474040565711
4,4096,0.4,6.103515625e-05,0.656442359455528
4,512,0.2,0.00048828125,0.656432316392623
4,16,0.2,0.0625,0.656391919489297
4,1024,0.2,0.000244140625,0.656351745341337
4,64,0.2,0.00390625,0.656316988088966
4,8,0.2,0.0625,0.656276201811379
