"Lags","Costos","NU","gamma","Correlaci??n"
7,2048,0.5,0.0078125,0.675711071671093
7,512,0.8,3.0517578125e-05,0.675710265010176
7,16,0.8,0.03125,0.675578103160447
7,32768,0.7,0.00390625,0.675316531156883
7,512,0.7,3.0517578125e-05,0.675097477392443
7,256,0.3,6.103515625e-05,0.675070351129515
7,512,0.6,3.0517578125e-05,0.67502801856865
7,256,0.4,3.0517578125e-05,0.674713062797037
7,512,0.2,6.103515625e-05,0.674674705774246
7,128,0.5,6.103515625e-05,0.674563371096634
7,32,0.7,0.03125,0.674532278851061
7,64,0.3,0.0001220703125,0.674508621519425
7,32,0.7,0.015625,0.6742891585775
7,128,0.6,6.103515625e-05,0.674283619212623
7,128,0.1,0.000244140625,0.673983000000351
7,512,0.5,3.0517578125e-05,0.673715896728396
7,256,0.3,0.015625,0.673700390792003
7,512,0.2,3.0517578125e-05,0.67364717046775
7,128,0.7,3.0517578125e-05,0.673557418440472
7,64,0.4,0.015625,0.6735274977489
7,64,0.3,0.015625,0.673486027421752
7,128,0.7,6.103515625e-05,0.673481940424694
7,64,0.6,6.103515625e-05,0.673295004027535
7,64,0.4,6.103515625e-05,0.673273525641267
7,128,0.8,6.103515625e-05,0.673260998162959
7,128,0.4,6.103515625e-05,0.673093413206029
7,2048,0.5,0.00390625,0.672854913998618
7,1024,0.9,3.0517578125e-05,0.672722257604541
7,1024,0.8,3.0517578125e-05,0.672665893404122
7,32,0.5,0.0001220703125,0.672507624736773
7,32,0.6,0.03125,0.672357843000343
7,128,0.9,6.103515625e-05,0.672273106519898
7,4096,0.7,0.0078125,0.672086082030191
7,256,0.2,6.103515625e-05,0.671896688938641
7,128,0.4,0.015625,0.671840119996303
7,2048,0.7,0.00390625,0.67180657575628
7,32,0.3,0.015625,0.671734776987584
7,1024,0.3,3.0517578125e-05,0.67153480137339
7,128,0.8,0.0078125,0.671439709959967
7,4096,0.3,0.00390625,0.671425891948182
7,64,0.7,6.103515625e-05,0.671378759816138
7,128,0.3,0.0001220703125,0.671346464717739
7,1024,0.6,3.0517578125e-05,0.671344149766489
7,1024,0.7,3.0517578125e-05,0.671305824945354
7,8,0.7,0.03125,0.671017063096383
7,32768,0.8,0.00390625,0.671014499193962
7,256,0.6,6.103515625e-05,0.670948523403674
7,512,0.4,3.0517578125e-05,0.670900684673212
7,256,0.9,6.103515625e-05,0.670727746373956
7,256,0.7,6.103515625e-05,0.670670932898073
7,8192,0.9,0.00390625,0.670630335322028
7,256,0.8,6.103515625e-05,0.670586488445216
7,256,0.8,0.015625,0.670392507134931
7,256,0.5,6.103515625e-05,0.670143973302847
7,256,0.2,0.0001220703125,0.670110666917886
7,256,0.4,6.103515625e-05,0.670002753370506
7,128,0.6,0.015625,0.669992145377232
7,512,0.1,0.0001220703125,0.669978986980407
7,4096,0.9,0.00390625,0.669913701408943
7,1024,0.5,3.0517578125e-05,0.669781895227806
7,1024,0.3,0.0078125,0.669730858972877
7,64,0.8,0.015625,0.669687309906861
7,128,0.2,0.0001220703125,0.669495064870143
7,32768,0.3,0.0078125,0.669333222608725
7,1024,0.9,0.0078125,0.669331486787876
7,32,0.5,0.03125,0.669285468058437
7,64,0.4,0.0001220703125,0.668976878441674
7,64,0.5,0.0001220703125,0.668873901772687
7,4,0.8,0.0625,0.668820648351689
7,32,0.4,0.0001220703125,0.668551848651184
7,16384,0.4,0.00390625,0.668548819727571
7,1024,0.1,6.103515625e-05,0.6684668760853
7,2048,0.2,3.0517578125e-05,0.668402251111114
7,256,0.3,0.0078125,0.668241046707243
7,32,0.8,0.015625,0.668129198811617
7,32,0.3,0.000244140625,0.668062925548199
7,512,0.3,6.103515625e-05,0.668004948276979
7,4096,0.5,0.0078125,0.668004779307376
7,32,0.6,0.0001220703125,0.667971925430112
7,32,0.4,0.03125,0.667863052657594
7,64,0.6,0.0001220703125,0.667798709643962
7,1024,0.4,3.0517578125e-05,0.667641520251984
7,4,0.5,0.0625,0.667389744167978
7,256,0.2,0.015625,0.667314642035264
7,32,0.4,0.015625,0.667283534069572
7,512,0.2,0.015625,0.667156271033694
7,256,0.1,0.000244140625,0.667145649621481
7,2048,0.1,3.0517578125e-05,0.667137017975423
7,128,0.8,3.0517578125e-05,0.666855587184626
7,4,0.4,0.0625,0.666810884852373
7,2,0.4,0.0625,0.666725334480848
7,4,0.6,0.0625,0.666693633807704
7,4,0.7,0.0625,0.666512063540362
7,64,0.7,0.0001220703125,0.666357565601248
7,32,0.7,0.0001220703125,0.666330142821652
7,2048,0.9,3.0517578125e-05,0.666214444677111
7,2048,0.8,3.0517578125e-05,0.666143950385583
7,2048,0.7,3.0517578125e-05,0.666112772712441
7,2048,0.6,3.0517578125e-05,0.665906706313192
7,2048,0.6,0.00390625,0.665865866821157
7,8,0.8,0.03125,0.66584075119167
7,16,0.7,0.015625,0.665840360850735
7,512,0.9,0.0078125,0.665692187758254
7,64,0.1,0.00048828125,0.665581151878666
7,128,0.5,0.015625,0.665491690366195
7,16384,0.9,0.00390625,0.66543047016844
7,512,0.9,6.103515625e-05,0.665424416986569
7,64,0.8,0.0001220703125,0.665412776332394
7,2,0.7,0.0625,0.66536046499712
7,1024,0.2,6.103515625e-05,0.665138709760067
7,64,0.3,0.000244140625,0.665025666554265
7,256,0.5,0.0078125,0.664989047645498
7,2048,0.3,3.0517578125e-05,0.664884263946129
7,64,0.9,0.0001220703125,0.664884079609005
7,128,0.9,3.0517578125e-05,0.664720952336349
7,512,0.6,6.103515625e-05,0.66468437796812
7,2048,0.5,3.0517578125e-05,0.664461058826802
7,1024,0.2,0.015625,0.664426253036063
7,512,0.8,6.103515625e-05,0.664391284559064
7,16,0.5,0.000244140625,0.664372108187318
7,64,0.4,0.03125,0.664109781201885
7,64,0.8,6.103515625e-05,0.664103464754531
7,128,0.4,0.0001220703125,0.664034947313308
7,8,0.8,0.0625,0.663948907831829
7,512,0.7,6.103515625e-05,0.663914889553968
7,2,0.6,0.0625,0.66388640445391
7,16,0.8,0.015625,0.663664990804123
7,32768,0.4,0.00390625,0.663554756067434
7,512,0.5,6.103515625e-05,0.66355157107869
7,512,0.4,6.103515625e-05,0.663545986154546
7,64,0.2,0.000244140625,0.66337882727579
7,8,0.3,0.03125,0.663232417043858
7,2048,0.4,3.0517578125e-05,0.663227631337044
7,128,0.5,0.0001220703125,0.662980269705859
7,4096,0.2,3.0517578125e-05,0.662745364911328
7,128,0.1,0.00048828125,0.662663523815258
7,128,0.2,0.000244140625,0.662320224103163
7,16,0.4,0.000244140625,0.662261041741411
7,2048,0.3,0.00390625,0.662160674739455
7,8192,0.5,0.0078125,0.661945363331931
7,64,0.6,0.03125,0.661622675552879
7,8,0.7,0.0625,0.661580471459919
7,64,0.9,6.103515625e-05,0.661579382210125
7,2,0.8,0.0625,0.661454602315236
7,128,0.7,0.0001220703125,0.661423304920532
7,128,0.6,0.0001220703125,0.661287358332387
7,128,0.2,0.015625,0.661192133616678
7,8,0.4,0.03125,0.661126724257744
7,128,0.8,0.0001220703125,0.661066001845202
7,32768,0.4,0.0078125,0.661013972173812
7,8,0.4,0.0625,0.660945264071135
7,1,0.7,0.0625,0.660944230146928
7,4,0.9,0.0625,0.660863159469697
7,256,0.3,0.0001220703125,0.660806943248851
7,16,0.3,0.03125,0.66079919127295
7,2048,0.4,0.015625,0.660643228048987
7,16,0.4,0.03125,0.660047232638555
7,128,0.9,0.0001220703125,0.660005263132571
7,2,0.5,0.0625,0.659746789177478
7,128,0.7,0.0078125,0.659733323547149
7,64,0.6,0.015625,0.659672540310952
7,128,0.6,0.0078125,0.659390063211078
7,8192,0.3,0.00390625,0.659372089142511
7,512,0.3,0.015625,0.659308699836224
7,32,0.4,0.000244140625,0.659111379571137
7,128,0.3,3.0517578125e-05,0.659050099405443
7,256,0.9,0.0078125,0.658775987797621
7,32,0.8,0.0001220703125,0.658693885639371
7,64,0.3,6.103515625e-05,0.658370210546277
7,4,0.4,0.03125,0.658360628217683
7,8,0.9,0.0625,0.657955699405194
7,4096,0.6,3.0517578125e-05,0.657753597453315
7,4096,0.7,3.0517578125e-05,0.657670259301166
7,4,0.8,0.03125,0.65736536502578
7,512,0.2,0.0001220703125,0.657214998146977
7,2048,0.2,0.015625,0.657207305497036
7,32,0.5,0.000244140625,0.657196553946293
7,32768,0.9,0.001953125,0.657164175105276
7,16,0.6,0.000244140625,0.657154816727339
7,16,0.4,0.015625,0.657075188344887
7,2,0.5,0.03125,0.656967674369163
7,1024,0.3,6.103515625e-05,0.656925799113864
7,4,0.3,0.03125,0.656821215271326
7,4096,0.5,3.0517578125e-05,0.656757354807743
7,4096,0.3,3.0517578125e-05,0.656612896935608
7,16,0.3,0.00048828125,0.656532951844204
7,1024,0.7,6.103515625e-05,0.656524684597275
7,64,0.6,3.0517578125e-05,0.656469810310813
7,16,0.6,0.03125,0.656301254967796
7,32,0.9,0.0001220703125,0.656277925537616
7,16384,0.5,0.0078125,0.656166166445546
7,4096,0.4,3.0517578125e-05,0.656155283763799
7,4096,0.8,0.0078125,0.655999128377532
7,1,0.4,0.0625,0.655815767117491
7,64,0.5,0.015625,0.655774780064564
7,1024,0.5,6.103515625e-05,0.655743886150396
7,1024,0.6,6.103515625e-05,0.655739584523198
7,256,0.4,0.0001220703125,0.655590804665656
7,32,0.6,0.015625,0.655465754374677
7,1024,0.4,6.103515625e-05,0.655277902009243
7,4096,0.8,3.0517578125e-05,0.655203992468672
7,2048,0.2,6.103515625e-05,0.655202076201666
7,16384,0.3,0.0078125,0.655146867465224
7,64,0.2,0.015625,0.655001060162525
7,4,0.7,0.03125,0.654998695100223
7,8192,0.2,3.0517578125e-05,0.654727495902817
7,32,0.1,0.0009765625,0.654535183614475
7,16,0.7,0.000244140625,0.654346241913855
7,2,0.9,0.0625,0.65433799984907
7,32,0.6,0.000244140625,0.654305569061602
7,32,0.3,0.0001220703125,0.654248160619572
7,64,0.9,0.015625,0.654246490066897
7,16,0.9,0.0625,0.653752880680943
7,1,0.6,0.0625,0.653632962904765
7,16384,0.6,0.001953125,0.653438781404932
7,32,0.7,0.000244140625,0.653238015182055
7,256,0.5,0.0001220703125,0.653217676878823
7,1024,0.8,6.103515625e-05,0.653111338414867
7,4096,0.9,3.0517578125e-05,0.653056779226281
7,32,0.6,6.103515625e-05,0.653041481117286
7,512,0.2,0.0078125,0.653014210619919
7,32768,0.4,0.001953125,0.652966977755565
7,8,0.6,0.0625,0.652817215794335
7,64,0.5,3.0517578125e-05,0.652801721286915
7,2048,0.9,0.0078125,0.652599638100816
7,256,0.7,0.0001220703125,0.652546447089738
7,4,0.3,0.0625,0.652539110205973
7,2,0.3,0.0625,0.652475613091537
7,0.5,0.7,0.0625,0.652251653908642
7,16,0.8,0.0625,0.652063177071328
7,1024,0.9,6.103515625e-05,0.652040876740805
7,32,0.9,0.000244140625,0.651971630779101
7,64,0.4,0.000244140625,0.65184262120425
7,512,0.8,0.015625,0.651573690442051
7,32,0.2,0.00048828125,0.6514819457564
7,256,0.6,0.0001220703125,0.651452476459898
7,32,0.9,0.03125,0.651444016130239
7,64,0.1,0.0009765625,0.651256104000659
7,32,0.5,6.103515625e-05,0.651086598076093
7,4,0.6,0.03125,0.651080522453346
7,1,0.8,0.0625,0.651057253818706
7,16,0.3,0.015625,0.651055448221146
7,256,0.5,0.015625,0.651006618464203
7,32,0.3,0.00048828125,0.650966556920273
7,16,0.8,0.000244140625,0.650636082029604
7,32,0.8,0.000244140625,0.650506370079515
7,2,0.4,0.03125,0.650447981223822
7,1,0.6,0.125,0.650341045202961
7,64,0.2,0.00048828125,0.650302517649044
7,128,0.3,0.000244140625,0.650080565515191
7,16,0.7,0.0625,0.649850013276625
7,128,0.5,0.0078125,0.649679789333447
7,256,0.9,0.0001220703125,0.649639742998818
7,16,0.9,0.03125,0.649384707250183
7,8,0.3,0.0625,0.649357112482895
7,1,0.5,0.0625,0.649326224513712
7,512,0.7,0.015625,0.649093983309161
7,8,0.8,0.015625,0.649077015768785
7,8,0.9,0.03125,0.649008288954804
7,512,0.3,0.0001220703125,0.649005296399919
7,64,0.5,0.000244140625,0.648988936139949
7,16,0.5,0.0001220703125,0.648860358239751
7,2048,0.3,6.103515625e-05,0.648586884697536
7,4096,0.3,0.015625,0.64854490235108
7,8192,0.3,3.0517578125e-05,0.648476292356283
7,32,0.3,0.03125,0.648427282799317
7,2,0.6,0.03125,0.64841321779615
7,8,0.4,0.00048828125,0.648206904961472
7,1,0.5,0.125,0.648187363941619
7,16384,0.7,0.001953125,0.648135585228021
7,256,0.8,0.0001220703125,0.648079630717041
7,16,0.6,0.0001220703125,0.648010866656832
7,2048,0.4,0.00390625,0.647877384153966
7,2048,0.3,0.015625,0.647814752328424
7,64,0.6,0.000244140625,0.647663814415358
7,8,0.5,0.00048828125,0.647501388051676
7,0.5,0.6,0.125,0.647499286621425
7,0.5,0.5,0.125,0.647205600580357
7,32,0.9,0.015625,0.647069839236276
7,0.25,0.7,0.125,0.646938284766519
7,128,0.9,0.015625,0.646823094516424
7,8192,0.5,3.0517578125e-05,0.646565740887799
7,8192,0.4,3.0517578125e-05,0.646480568029849
7,0.25,0.8,0.125,0.646363711412097
7,8,0.5,0.0625,0.646360914734741
7,16,0.6,0.015625,0.646282726242564
7,64,0.7,0.000244140625,0.646163004166098
7,16,0.3,0.000244140625,0.645986486352114
7,256,0.2,0.000244140625,0.645844398955376
7,8,0.6,0.03125,0.645777550348238
7,2,0.7,0.03125,0.645535072455187
7,2048,0.4,6.103515625e-05,0.645477387868732
7,1,0.3,0.0625,0.645271566527612
7,0.5,0.7,0.125,0.645207580942308
7,1,0.9,0.0625,0.645103009325562
7,16,0.9,0.000244140625,0.644703473753609
7,16,0.1,0.001953125,0.644684993916898
7,2,0.6,0.125,0.644625088452696
7,0.5,0.8,0.0625,0.644591601181314
7,16,0.5,0.015625,0.6445800780471
7,8192,0.6,3.0517578125e-05,0.644519152006638
7,1024,0.8,0.00390625,0.644487314529925
7,8192,0.7,3.0517578125e-05,0.644462655132352
7,32,0.5,0.015625,0.644188784949372
7,128,0.4,0.0078125,0.644113224439034
7,2048,0.5,6.103515625e-05,0.644108789084954
7,64,0.9,0.000244140625,0.644010743910088
7,2048,0.9,0.00390625,0.643963130151033
7,1,0.5,0.03125,0.643915474780612
7,2,0.5,0.125,0.643734693569049
7,512,0.4,0.0001220703125,0.643713822622804
7,4,0.5,0.03125,0.643620378882648
7,2048,0.7,6.103515625e-05,0.643609103944713
7,0.5,0.6,0.0625,0.643537714321058
7,512,0.5,0.0001220703125,0.643505361576324
7,1,0.4,0.125,0.643345860832312
7,1024,0.2,0.0001220703125,0.643322998946441
7,1024,0.6,0.015625,0.643161882563159
7,0.5,0.1,0.0625,0.643113263378228
7,4,0.4,0.015625,0.642864976277486
7,8,0.4,0.015625,0.642857263398739
7,64,0.8,0.000244140625,0.642754642985539
7,16384,0.2,3.0517578125e-05,0.642696494362468
7,2048,0.6,6.103515625e-05,0.642633880880132
7,1,0.6,0.03125,0.642511249537834
7,0.125,0.8,0.125,0.642372423495321
7,8,0.7,0.015625,0.642357298459668
7,512,0.7,0.0001220703125,0.642307721386399
7,2,0.8,0.03125,0.642093113275993
7,64,0.7,3.0517578125e-05,0.642024830034588
7,8,0.5,0.015625,0.642002645173868
7,0.5,0.4,0.125,0.641967753065591
7,4096,0.2,0.00390625,0.641915851849584
7,128,0.3,0.0078125,0.641760152933803
7,512,0.1,0.000244140625,0.641643432150596
7,16384,0.5,0.001953125,0.641641932270951
7,32768,0.5,0.0078125,0.641466362695808
7,4096,0.2,6.103515625e-05,0.641427488599303
7,0.25,0.9,0.125,0.641410411612636
7,2048,0.3,0.0078125,0.641291981679246
7,8,0.3,0.0009765625,0.64120277778936
7,4,0.5,0.015625,0.641055248742442
7,1024,0.3,0.0001220703125,0.64103851592171
7,0.5,0.9,0.125,0.64093514231547
7,0.5,0.5,0.0625,0.640862470485804
7,8,0.5,0.000244140625,0.640791473725128
7,1,0.7,0.03125,0.640730618359278
7,4,0.9,0.03125,0.640635974442778
7,128,0.4,0.000244140625,0.640534669040138
7,0.5,0.3,0.125,0.640466099970285
7,64,0.8,3.0517578125e-05,0.640347530101722
7,1,0.7,0.125,0.640345781391714
7,1024,0.5,0.00390625,0.640288878290285
7,0.5,0.8,0.125,0.640264053487769
7,2048,0.1,6.103515625e-05,0.640056403177238
7,16384,0.8,0.001953125,0.640046652134098
7,1024,0.1,0.0001220703125,0.63992019915487
7,8,0.6,0.000244140625,0.639913509680138
7,512,0.6,0.0001220703125,0.639667880445992
7,1024,0.2,0.0078125,0.639656172098096
7,0.5,0.9,0.0625,0.639643916521765
7,16384,0.3,3.0517578125e-05,0.639479592800955
7,128,0.5,0.000244140625,0.639468214615041
7,1,0.9,0.125,0.63943314846824
7,32768,0.9,0.00390625,0.639403768646964
7,4096,0.3,6.103515625e-05,0.639354434132657
7,16,0.4,0.00048828125,0.639316621914463
7,2,0.4,0.125,0.639291689099776
7,64,0.8,0.03125,0.639146866933428
7,0.125,0.7,0.125,0.63910123239963
7,512,0.2,0.03125,0.638995210308824
7,32,0.7,6.103515625e-05,0.638938499379264
7,64,0.8,0.0078125,0.638876471953652
7,128,0.6,0.000244140625,0.638828256202633
7,32,0.8,6.103515625e-05,0.638682747756936
7,4096,0.1,6.103515625e-05,0.638379903097899
7,16384,0.4,3.0517578125e-05,0.638353425676437
7,8192,0.8,3.0517578125e-05,0.638343659729699
7,64,0.6,0.0078125,0.638340075529185
7,8192,0.1,3.0517578125e-05,0.638121860157257
7,0.25,0.7,0.0625,0.638102863337432
7,4,0.6,0.015625,0.63800898032477
7,8,0.6,0.015625,0.637843096567214
7,2048,0.8,6.103515625e-05,0.637812177256768
7,1,0.1,0.0625,0.637804075389276
7,256,0.3,0.000244140625,0.637670863872621
7,4096,0.4,6.103515625e-05,0.637616081814928
7,4096,0.1,3.0517578125e-05,0.637458693711443
7,16384,0.1,3.0517578125e-05,0.637249268116906
7,4096,0.3,0.0078125,0.637023034497561
7,256,0.2,3.0517578125e-05,0.636921442085955
7,256,0.1,0.00048828125,0.636920378456229
7,8192,0.9,3.0517578125e-05,0.636726267117935
7,1,0.8,0.125,0.63662023693544
7,128,0.7,0.000244140625,0.636585558745509
7,32768,0.1,3.0517578125e-05,0.636353671048608
7,8,0.6,0.00048828125,0.636331465914855
7,32,0.9,0.0625,0.636330329239881
7,16,0.9,0.015625,0.636272526669467
7,128,0.9,0.0078125,0.636202276619695
7,16384,0.6,0.0078125,0.63619981719527
7,64,0.5,0.0078125,0.636168156656846
7,16384,0.5,3.0517578125e-05,0.636134535137964
7,1,0.3,0.125,0.636112602144889
7,128,0.2,6.103515625e-05,0.63598317906337
7,128,0.4,0.03125,0.635896341236403
7,16384,0.2,0.015625,0.635864962171188
7,0.25,0.8,0.0625,0.635805420403087
7,4,0.5,0.125,0.635763032697272
7,16,0.5,0.00048828125,0.635564948548231
7,1,0.5,0.25,0.635542280328669
7,64,0.3,0.00048828125,0.635460175871595
7,4096,0.5,6.103515625e-05,0.635301258488996
7,8192,0.2,0.015625,0.63518172198233
7,0.125,0.9,0.125,0.63509890452171
7,8,0.1,0.00390625,0.635073748346688
7,1024,0.4,0.0001220703125,0.63503067238714
7,1024,0.3,0.015625,0.635021853573087
7,16,0.8,0.0001220703125,0.634975421931123
7,8192,0.7,0.0078125,0.634921223678465
7,2048,0.1,0.0001220703125,0.634863913101562
7,2,0.9,0.03125,0.634837962431089
7,32,0.7,0.0625,0.634774722277373
7,1024,0.7,0.00390625,0.634754700958375
7,32768,0.4,3.0517578125e-05,0.6346635281421
7,1,0.8,0.03125,0.634625718400109
7,64,0.2,0.0001220703125,0.634492850992199
7,128,0.2,0.00048828125,0.634406233320926
7,8192,0.1,6.103515625e-05,0.634371259412814
7,4,0.6,0.125,0.634138674886155
7,0.5,0.7,0.03125,0.634135859374546
7,256,0.2,0.0078125,0.634115419678806
7,8,0.3,0.00048828125,0.634102871925983
7,2048,0.9,6.103515625e-05,0.634100863162455
7,16,0.9,0.00048828125,0.633790021407806
7,0.25,0.6,0.125,0.633687071346218
7,0.25,0.2,0.125,0.6336150669683
7,1,0.1,0.03125,0.633579364374276
7,1024,0.1,0.000244140625,0.633558273733984
7,0.25,0.2,0.0625,0.633395868862343
7,16,0.7,0.0001220703125,0.633388710935262
7,2,0.3,0.03125,0.63335356619453
7,64,0.3,0.0078125,0.633324521962355
7,8192,0.4,6.103515625e-05,0.633293842844701
7,4,0.4,0.125,0.633285992601002
7,8,0.7,0.00048828125,0.633278747420849
7,64,0.3,0.03125,0.633036990436084
7,1024,0.5,0.0001220703125,0.632926870982545
7,256,0.4,0.000244140625,0.632856247795878
7,8,0.3,0.015625,0.632798793886509
7,256,0.5,0.000244140625,0.632705246668639
7,512,0.8,0.0001220703125,0.632602828629702
7,8,0.5,0.03125,0.632549452849335
7,64,0.9,0.03125,0.632517007488703
7,2,0.7,0.125,0.632397095264783
7,512,0.2,0.000244140625,0.632098788258965
7,16,0.5,0.03125,0.631968504263138
7,16,0.8,0.00048828125,0.631940465804431
7,512,0.5,0.015625,0.63189254882219
7,32,0.4,0.00048828125,0.631807631378627
7,16,0.6,0.00048828125,0.631804888589752
7,32,0.2,0.03125,0.631790491670176
7,512,0.9,0.0001220703125,0.631701468999945
7,2048,0.4,0.0001220703125,0.631668128524771
7,8,0.8,0.00048828125,0.63164114254836
7,16,0.2,0.03125,0.6315339040874
7,16384,0.1,6.103515625e-05,0.631505494861824
7,16,0.7,0.00048828125,0.631455748744597
7,4096,0.2,0.015625,0.631408114753958
7,16384,0.6,3.0517578125e-05,0.631397907701707
7,16,0.3,0.0009765625,0.631250187846611
7,32768,0.3,3.0517578125e-05,0.631152300648416
7,32,0.2,0.015625,0.631067605511749
7,16,0.2,0.0009765625,0.631047130693786
7,1024,0.6,0.00390625,0.630826404152866
7,64,0.4,0.0078125,0.630788238359963
7,512,0.1,3.0517578125e-05,0.630733220098735
7,8,0.9,0.015625,0.630698106556007
7,0.25,0.9,0.0625,0.630521880944593
7,32,0.2,0.000244140625,0.630215092049875
7,32,0.2,0.0009765625,0.630178261028353
7,64,0.4,0.00048828125,0.630163425598002
7,512,0.4,0.000244140625,0.630148579314269
7,256,0.2,0.03125,0.630079063185131
7,0.125,0.2,0.125,0.629927434106388
7,128,0.1,0.0009765625,0.629887426487059
7,4096,0.1,0.0001220703125,0.629877099147419
7,256,0.1,6.103515625e-05,0.629808105600513
7,4,0.8,0.015625,0.62977790028287
7,2048,0.2,0.0001220703125,0.629703485949152
7,2048,0.1,0.0078125,0.629438813065265
7,32,0.5,0.00048828125,0.629340662454009
7,32768,0.1,6.103515625e-05,0.62927858586245
7,2048,0.3,0.0001220703125,0.628995833032755
7,0.5,0.5,0.25,0.62895659670984
7,4,0.1,0.0078125,0.628940771316372
7,4096,0.6,6.103515625e-05,0.628890942598006
7,8192,0.3,6.103515625e-05,0.628781838073574
7,0.25,0.3,0.125,0.628575526364008
7,1,0.6,0.25,0.628569743562195
7,128,0.1,0.0001220703125,0.628517863390765
7,8192,0.3,0.0078125,0.628431889991123
7,32768,0.2,3.0517578125e-05,0.62841405379281
7,64,0.9,3.0517578125e-05,0.628207472997148
7,8192,0.1,0.0001220703125,0.628103891658374
7,0.5,0.2,0.0625,0.62809793316615
7,2,0.6,0.015625,0.628079849409073
7,2,0.5,0.015625,0.628042356514252
7,2,0.9,0.125,0.627939945035131
7,1024,0.4,0.00390625,0.627934250278468
7,1,0.9,0.03125,0.627913802677839
7,0.5,0.4,0.25,0.627887936506225
7,1,0.4,0.03125,0.627744499970333
7,8,0.2,0.03125,0.627741753958897
7,0.5,0.8,0.03125,0.627737438536313
7,16384,0.3,0.00390625,0.627698161873818
7,8,0.8,0.000244140625,0.627637132695072
7,128,0.1,0.03125,0.627554183478782
7,8192,0.2,6.103515625e-05,0.627504532157619
7,4096,0.4,0.0001220703125,0.62732974493079
7,32,0.5,0.0078125,0.6271805613051
7,16384,0.7,3.0517578125e-05,0.627116562712116
7,16384,0.4,6.103515625e-05,0.627048157241806
7,32768,0.5,3.0517578125e-05,0.626969532203407
7,1024,0.6,0.0001220703125,0.626949657409024
